"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source","raw_row","easting_m","northing_m","month"
-2.23812,114.3241,314.3,0.51,0.49,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",293.87,7.02,"N",NA,"nrt",99168,202356.332753048,9752347.6458356,"2026-08"
-2.23886,114.32864,311.92,0.51,0.49,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",294.12,7.02,"N",NA,"nrt",99169,202861.839634771,9752266.68465472,"2026-08"
-2.24341,114.3279,313.35,0.51,0.49,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",294.12,2.8,"N",NA,"nrt",99173,202780.387612554,9751763.06563147,"2026-08"
-2.24795,114.32716,318.75,0.51,0.49,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",294.35,2.8,"N",NA,"nrt",99174,202698.935890226,9751260.55245838,"2026-08"
-2.25249,114.32643,333.94,0.51,0.49,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",295.33,4.58,"N",NA,"nrt",99175,202618.599597849,9750758.04065384,"2026-08"
-2.25704,114.32568,318.59,0.51,0.49,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",294.07,4.58,"N",NA,"nrt",99180,202536.041437631,9750254.41756154,"2026-08"
-1.39098,114.29432,314.22,0.53,0.5,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",291.81,3.63,"N",NA,"nrt",99211,198901.132085208,9846081.93619525,"2026-08"
-2.07909,114.23826,320.78,0.52,0.5,2026-08-20,"1730","SNPP","SNPP","n","2.0NRT",295.84,3.9,"N",NA,"nrt",99335,192768.955391113,9769928.28780079,"2026-08"
-2.3806,114.42284,303.15,0.5,0.49,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",292.79,1.42,"N",NA,"nrt",99579,213375.479285687,9736602.75771806,"2026-08"
-2.55899,114.58808,335.68,0.48,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",294.78,4.71,"N",NA,"nrt",99675,231800.102460794,9716900.67561976,"2026-08"
-2.55827,114.58375,304.68,0.48,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",292.71,2.82,"N",NA,"nrt",99677,231318.180354546,9716979.42300839,"2026-08"
-2.56343,114.58735,330.48,0.48,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",293.08,2.44,"N",NA,"nrt",99679,231719.804874558,9716409.3229983,"2026-08"
-2.56415,114.5917,308.09,0.48,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",292.77,2.44,"N",NA,"nrt",99680,232203.949101517,9716330.58046764,"2026-08"
-2.5929,114.71058,307.81,0.47,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",292.62,0.95,"N",NA,"nrt",99682,245436.025872436,9713174.50334265,"2026-08"
-2.6045,114.72616,316.21,0.47,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",292.74,2.05,"N",NA,"nrt",99683,247171.614611026,9711894.43955728,"2026-08"
-2.61345,114.61477,332.74,0.48,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",294.31,5.38,"N",NA,"nrt",99689,234781.022316917,9710881.40626916,"2026-08"
-2.61718,114.60971,321.16,0.48,0.48,2026-08-20,"1732","SNPP","SNPP","n","2.0NRT",293.15,3.63,"N",NA,"nrt",99690,234218.848669106,9710467.69023253,"2026-08"
-2.8701,114.30992,340.85,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",301.25,14.61,"D",NA,"nrt",102572,200924.336667492,9682413.30547972,"2026-08"
-2.86659,114.30939,337.78,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.88,14.61,"D",NA,"nrt",102576,200864.455919748,9682801.56585827,"2026-08"
-2.78177,114.66763,338.19,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",302.29,6.41,"D",NA,"nrt",102622,240697.630346558,9692272.16004029,"2026-08"
-2.77526,114.66255,338.23,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",301.59,7.05,"D",NA,"nrt",102625,240131.120078917,9692991.2097992,"2026-08"
-2.73385,114.70582,335.48,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",301.1,5.57,"D",NA,"nrt",102656,244935.497799741,9697581.46922654,"2026-08"
-2.72933,114.6639,335.06,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",303.62,4.13,"D",NA,"nrt",102673,240271.338067289,9698072.50069248,"2026-08"
-2.63039,114.60403,334.78,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300,3.55,"D",NA,"nrt",102713,233589.708454925,9709005.07079875,"2026-08"
-2.60711,114.70762,348.08,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.39,10.76,"D",NA,"nrt",102724,245109.577596127,9711601.98171188,"2026-08"
-2.61491,114.60986,354.42,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.67,12.55,"D",NA,"nrt",102731,234235.058740243,9710718.84952661,"2026-08"
-2.61134,114.60933,335.42,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",290.72,12.55,"D",NA,"nrt",102738,234175.340809627,9711113.68234874,"2026-08"
-2.55977,114.58915,334.29,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",303.43,5.21,"D",NA,"nrt",102791,231919.316676849,9716814.6077141,"2026-08"
-2.25152,114.32784,340.37,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",304.22,5.91,"D",NA,"nrt",103076,202775.351397647,9750865.66157352,"2026-08"
-2.24799,114.32729,338.99,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",306.18,6.32,"D",NA,"nrt",103078,202713.414481286,9751256.15285298,"2026-08"
-2.23316,114.35324,342.3,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.12,8.05,"D",NA,"nrt",103085,205598.949734885,9752902.35894874,"2026-08"
-2.23377,114.34929,333.73,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.99,3.87,"D",NA,"nrt",103086,205159.39552492,9752834.06951105,"2026-08"
-2.23144,114.34088,342.58,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",301.83,5.76,"D",NA,"nrt",103090,204222.804468116,9753090.19513731,"2026-08"
-2.23205,114.33695,335.18,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.83,5.76,"D",NA,"nrt",103091,203785.472041363,9753021.90595573,"2026-08"
-2.23386,114.32514,330.13,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",297.99,4.51,"D",NA,"nrt",103092,202471.238438382,9752819.23776896,"2026-08"
-2.23094,114.32066,338.43,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",294.67,4.51,"D",NA,"nrt",103096,201971.967658939,9753141.43605528,"2026-08"
-2.23215,114.31281,339.41,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",296.95,5.88,"D",NA,"nrt",103097,201098.399959297,9753005.95070594,"2026-08"
-2.23275,114.30888,341.55,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.52,4.86,"D",NA,"nrt",103098,200661.056999014,9752938.75787845,"2026-08"
-2.10531,114.2253,335.49,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",302.44,11.32,"D",NA,"nrt",103180,191331.218244682,9767024.20456992,"2026-08"
-2.08634,114.25446,343.7,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.52,5.48,"D",NA,"nrt",103186,194573.92031882,9769129.15677925,"2026-08"
-2.08281,114.25392,335.09,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.34,5.48,"D",NA,"nrt",103187,194513.120562255,9769519.67845602,"2026-08"
-2.03287,114.25037,351.49,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",306.79,27.37,"D",NA,"nrt",103213,194108.366693223,9775045.31987236,"2026-08"
-2.02934,114.24983,331.53,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.91,2.16,"D",NA,"nrt",103215,194047.581198025,9775435.84522381,"2026-08"
-1.9923,114.46708,335.26,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.58,5.93,"D",NA,"nrt",103216,218226.467430009,9779573.4629073,"2026-08"
-1.99292,114.46308,346.87,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.24,5.93,"D",NA,"nrt",103217,217781.302921515,9779504.1805968,"2026-08"
-2.02832,114.20961,338.76,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",297.79,28.12,"D",NA,"nrt",103219,189569.440200743,9775541.04866177,"2026-08"
-2.01915,114.15238,340.86,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",296.74,5.64,"D",NA,"nrt",103230,183195.611013905,9776544.77492951,"2026-08"
-2.01975,114.14851,331.81,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",295.23,4.04,"D",NA,"nrt",103231,182764.823979966,9776477.61779853,"2026-08"
-2.01092,114.15909,367,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","h","2.0NRT",301.71,16.32,"D",NA,"nrt",103237,183941.140560601,9777456.88047839,"2026-08"
-2.01152,114.1552,339.02,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",292.04,7.23,"D",NA,"nrt",103238,183508.126230121,9777389.72471161,"2026-08"
-1.99189,114.21204,346.75,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.68,7.31,"D",NA,"nrt",103240,189833.105697686,9779572.96657087,"2026-08"
-1.98715,114.21934,330.68,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",292.27,3.73,"D",NA,"nrt",103242,190645.004541236,9780098.87956322,"2026-08"
-1.98776,114.21542,356.01,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",305.13,7.31,"D",NA,"nrt",103243,190208.664274527,9780030.63977465,"2026-08"
-1.98837,114.21151,339.09,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.99,7.31,"D",NA,"nrt",103244,189773.436314174,9779962.40037543,"2026-08"
-1.98423,114.21489,340.45,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.2,5.08,"D",NA,"nrt",103245,190148.995216663,9780421.17939558,"2026-08"
-1.94235,114.39008,334.1,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",302.14,4.41,"D",NA,"nrt",103249,209646.122381049,9785086.87885475,"2026-08"
-1.93506,114.41338,339.83,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.07,4.37,"D",NA,"nrt",103252,212238.795078998,9785897.46732266,"2026-08"
-1.97011,114.1211,330.34,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.42,3.28,"D",NA,"nrt",103253,179703.210450163,9781965.97585396,"2026-08"
-1.88022,114.35278,350.96,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.37,10.86,"D",NA,"nrt",103273,205482.945152142,9791955.09500227,"2026-08"
-1.8361,114.54294,347.39,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",305.44,11.81,"D",NA,"nrt",103279,226645.98813082,9796867.20048308,"2026-08"
-1.81052,114.33826,333.09,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.48,5.52,"D",NA,"nrt",103302,203854.80807437,9799665.01986433,"2026-08"
-1.82563,114.05204,330.27,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.7,5.19,"D",NA,"nrt",103311,171985.817494409,9797943.33525221,"2026-08"
-1.71045,114.33517,334.05,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",295.45,1.92,"D",NA,"nrt",103341,203494.932380286,9810737.39295796,"2026-08"
-1.53398,114.42341,337.97,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.49,5.56,"D",NA,"nrt",103453,213294.943012443,9830276.05133524,"2026-08"
-1.55076,114.31528,331.88,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.29,2.87,"D",NA,"nrt",103454,201256.649970644,9828404.4851804,"2026-08"
-1.53041,114.42287,347.72,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",303.47,5.56,"D",NA,"nrt",103458,213234.339413921,9830670.97560996,"2026-08"
-1.5138,114.4121,332.07,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.55,1.58,"D",NA,"nrt",103481,212032.901791733,9832507.33235019,"2026-08"
-1.43532,114.36396,340.28,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.05,5.32,"D",NA,"nrt",103520,206662.09486636,9841184.56618448,"2026-08"
-1.44104,114.11745,333.02,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",297.36,5.48,"D",NA,"nrt",103548,179209.026707254,9840518.38104447,"2026-08"
-1.3916,114.30017,335.08,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",295.91,3.53,"D",NA,"nrt",103585,199552.707377862,9846014.07717422,"2026-08"
-1.37159,114.26446,338.67,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.27,6.91,"D",NA,"nrt",103612,195573.193786792,9848223.74890884,"2026-08"
-1.35325,114.3601,338.89,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.1,2.99,"D",NA,"nrt",103616,206222.061208827,9850265.01568841,"2026-08"
-1.36264,114.27533,342.28,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",297.57,5.55,"D",NA,"nrt",103620,196782.665599678,9849215.50618291,"2026-08"
-1.35061,114.30619,337.19,0.44,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.34,4.61,"D",NA,"nrt",103621,200218.026558833,9850550.53689151,"2026-08"
-1.38653,114.07323,332.53,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.27,5,"D",NA,"nrt",103622,174276.020732193,9846545.03847696,"2026-08"
-1.38713,114.06936,331.54,0.43,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.22,4.28,"D",NA,"nrt",103623,173845.027981469,9846478.09907814,"2026-08"
-1.31499,114.13848,332.23,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",294.62,1.81,"D",NA,"nrt",103650,181534.593440256,9854471.2205662,"2026-08"
-1.31568,114.13849,333.33,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",295.11,2.05,"D",NA,"nrt",103663,181535.794913576,9854394.85995335,"2026-08"
-1.26941,114.20425,335.07,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.74,5.75,"D",NA,"nrt",103678,188854.655020145,9859523.5502852,"2026-08"
-1.27123,114.19236,331.57,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",296.22,3.98,"D",NA,"nrt",103679,187530.545131058,9859320.70565836,"2026-08"
-1.23007,114.15379,332.55,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",300.4,4.04,"D",NA,"nrt",103699,183229.517961152,9863871.08930087,"2026-08"
-1.21501,114.11117,340.41,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",296.12,3.89,"D",NA,"nrt",103706,178480.291064099,9865532.70491828,"2026-08"
-1.21505,114.1113,335.65,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",295.34,3.76,"D",NA,"nrt",103708,178494.776824479,9865528.29353339,"2026-08"
-1.07504,114.32182,331.58,0.45,0.39,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",296.77,2.73,"D",NA,"nrt",103826,201928.506622818,9881044.86410181,"2026-08"
-0.97373,114.01499,349.17,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",299.85,10.34,"D",NA,"nrt",103886,167739.502148699,9892226.28820855,"2026-08"
-0.82029,113.98368,331.98,0.44,0.38,2026-08-21,"0610","SNPP","SNPP","n","2.0NRT",298.25,2.72,"D",NA,"nrt",103930,164237.160249115,9909206.62893859,"2026-08"
-2.22781,114.31468,309.59,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",290.07,2.91,"N",NA,"nrt",105766,201305.680442561,9753486.56808121,"2026-08"
-2.22865,114.31954,312.95,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.94,2.16,"N",NA,"nrt",105767,201846.835105479,9753394.60481321,"2026-08"
-2.22948,114.32439,311.32,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.51,2.16,"N",NA,"nrt",105768,202386.871917361,9753303.74499729,"2026-08"
-2.23115,114.33411,306.74,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.62,2.87,"N",NA,"nrt",105769,203469.165725419,9753120.91970842,"2026-08"
-2.23199,114.33899,307.99,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.15,1.48,"N",NA,"nrt",105770,204012.535818521,9753028.95624339,"2026-08"
-2.23283,114.34387,303.38,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.05,1.48,"N",NA,"nrt",105771,204555.903197369,9752936.99170639,"2026-08"
-2.23366,114.34873,306.27,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.03,1.86,"N",NA,"nrt",105772,205097.039657223,9752846.12858363,"2026-08"
-2.23322,114.30874,321.91,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.45,2.91,"N",NA,"nrt",105773,200645.568254188,9752886.72185307,"2026-08"
-2.23238,114.30383,304.05,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.17,2.84,"N",NA,"nrt",105776,200098.843691989,9752978.66973373,"2026-08"
-2.23406,114.31364,314.08,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.54,2.91,"N",NA,"nrt",105777,201191.176909816,9752794.77085391,"2026-08"
-2.2349,114.31852,303.74,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.18,2.16,"N",NA,"nrt",105778,201734.556545752,9752702.81471008,"2026-08"
-2.23573,114.32338,304.58,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.49,2.16,"N",NA,"nrt",105779,202275.705178138,9752611.95996626,"2026-08"
-2.24905,114.32614,306.36,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.06,1.54,"N",NA,"nrt",105782,202585.621197215,9751138.6265822,"2026-08"
-2.70043,114.5803,306.58,0.5,0.66,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",290.51,0.71,"N",NA,"nrt",105918,230964.807224767,9701251.35799067,"2026-08"
-2.7003,114.58102,307.1,0.5,0.66,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",290.62,0.68,"N",NA,"nrt",105921,231044.879760501,9701265.8995124,"2026-08"
-1.23819,114.41551,303.14,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",287.97,1.09,"N",NA,"nrt",105991,212379.552428651,9863002.34009849,"2026-08"
-1.26037,114.19129,305.46,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.03,1.13,"N",NA,"nrt",105995,187410.063572239,9860522.39020278,"2026-08"
-1.26204,114.19164,302,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.26,1.01,"N",NA,"nrt",106138,187449.247088783,9860337.62295825,"2026-08"
-1.28383,114.20425,308.76,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",287.86,2.26,"N",NA,"nrt",106140,188856.391215634,9857927.78882485,"2026-08"
-1.29021,114.20317,301.79,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",287.87,1.5,"N",NA,"nrt",106141,188736.87489107,9857221.62610305,"2026-08"
-1.35238,114.30306,302.17,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.15,1.34,"N",NA,"nrt",106148,199869.661829341,9850354.29265497,"2026-08"
-1.35142,114.17661,321.16,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.39,5.51,"N",NA,"nrt",106149,185786.279008538,9850444.50690326,"2026-08"
-1.36891,114.28456,303.87,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.48,1.77,"N",NA,"nrt",106150,197811.393998393,9848522.85681151,"2026-08"
-1.37385,114.31506,304.11,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.1,1.02,"N",NA,"nrt",106151,201208.724189729,9847980.05891989,"2026-08"
-1.34855,114.11823,343.2,0.57,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.83,5.83,"N",NA,"nrt",106152,179283.36186232,9850754.49209557,"2026-08"
-1.35779,114.17542,343.43,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.41,5.51,"N",NA,"nrt",106153,185654.558753535,9849739.41110679,"2026-08"
-1.3519,114.13901,307.96,0.57,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.33,1.07,"N",NA,"nrt",106154,181598.378339943,9850386.48189389,"2026-08"
-1.35498,114.1173,321.7,0.57,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.07,2.83,"N",NA,"nrt",106155,179180.61818859,9850042.75163101,"2026-08"
-1.38728,114.31773,305.03,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.06,1.09,"N",NA,"nrt",106156,201507.748811997,9846494.32871068,"2026-08"
-1.38709,114.27615,308.31,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.3,2.1,"N",NA,"nrt",106157,196877.077713834,9846510.06041913,"2026-08"
-1.35239,114.17591,330.67,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.98,3.53,"N",NA,"nrt",106159,185708.437792431,9850337.07035851,"2026-08"
-1.35326,114.18106,301.69,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.04,3.53,"N",NA,"nrt",106160,186282.156495552,9850241.45874526,"2026-08"
-1.3706,114.28362,310.59,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.09,1.86,"N",NA,"nrt",106161,197706.919038371,9848335.73001883,"2026-08"
-1.34914,114.11772,351.44,0.57,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.04,9.68,"N",NA,"nrt",106162,179226.632377668,9850689.12863211,"2026-08"
-1.35876,114.17476,334.92,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.54,3.53,"N",NA,"nrt",106163,185581.173504386,9849631.97919503,"2026-08"
-1.35262,114.1384,302.3,0.57,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.35,1.03,"N",NA,"nrt",106164,181530.528194847,9850306.71977661,"2026-08"
-1.35557,114.11681,303.67,0.57,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.56,1.18,"N",NA,"nrt",106165,179126.116917872,9849977.39042297,"2026-08"
-1.38876,114.27531,308.48,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.18,1.65,"N",NA,"nrt",106166,196783.740657235,9846325.15632046,"2026-08"
-1.54734,114.31367,301.71,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.53,1,"N",NA,"nrt",106182,201076.88451886,9828782.69118438,"2026-08"
-1.58053,114.47569,303.55,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.75,0.91,"N",NA,"nrt",106184,219122.294723209,9825132.7569442,"2026-08"
-1.62728,114.27357,324.92,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.83,3.09,"N",NA,"nrt",106186,196623.036571825,9819931.08590266,"2026-08"
-1.66846,114.28702,303.85,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.33,0.94,"N",NA,"nrt",106192,198126.99043514,9815376.30797664,"2026-08"
-1.82371,114.54343,303.08,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.24,4.02,"N",NA,"nrt",106200,226698.657550299,9798238.02239074,"2026-08"
-1.83071,114.54729,340.15,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",290.03,4.02,"N",NA,"nrt",106201,227129.416647142,9797464.17759226,"2026-08"
-1.82991,114.54243,318.43,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.12,4.02,"N",NA,"nrt",106202,226588.27423708,9797551.94324564,"2026-08"
-1.82848,114.54661,341.44,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",290.21,3.48,"N",NA,"nrt",106205,227053.380851214,9797710.78571957,"2026-08"
-1.82764,114.54175,308.06,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.93,6.55,"N",NA,"nrt",106206,226512.231548752,9797802.97745087,"2026-08"
-1.8293,114.55141,307.78,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.76,3.48,"N",NA,"nrt",106207,227587.845466428,9797620.7967322,"2026-08"
-1.83467,114.54559,309.41,0.52,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.7,3.48,"N",NA,"nrt",106208,226940.771390887,9797025.8112621,"2026-08"
-1.8661,114.1169,320.83,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.4,3.03,"N",NA,"nrt",106213,179216.132266115,9793476.16173675,"2026-08"
-1.86785,114.11505,319.28,0.56,0.69,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.91,2.85,"N",NA,"nrt",106219,179010.437881727,9793282.14752996,"2026-08"
-1.99126,114.46237,321.31,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.08,2.59,"N",NA,"nrt",106223,217701.98439422,9779687.72178617,"2026-08"
-1.99045,114.45753,302.31,0.53,0.67,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.97,2.27,"N",NA,"nrt",106224,217163.066733967,9779776.51030986,"2026-08"
-1.99343,114.2034,311.17,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",288.95,1.96,"N",NA,"nrt",106229,188871.409455472,9779400.91355266,"2026-08"
-2.00497,114.15477,328.49,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",290.55,4.34,"N",NA,"nrt",106232,183458.985525651,9778114.51932283,"2026-08"
-2.00247,114.13947,303.17,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.44,1.77,"N",NA,"nrt",106233,181754.910100869,9778388.22382431,"2026-08"
-2.0033,114.14455,303.92,0.55,0.68,2026-08-21,"1711","SNPP","SNPP","n","2.0NRT",289.59,2.94,"N",NA,"nrt",106234,182320.710714836,9778297.35496044,"2026-08"
